Date,Temperature,Values
2022-09-15,13.9,2770.0
2022-09-16,10.3,2777.75
2022-09-17,7.8,2772.75
2022-09-18,7.5,2775.25
2022-09-19,8.6,2781.0
2022-09-20,6.9,2797.5
2022-09-21,7.5,2812.0
2022-09-22,7.1,2794.75
2022-09-23,7.4,2771.5
2022-09-24,9.9,2744.25
2022-09-25,10.9,2746.5
2022-09-26,10.7,2806.75
2022-09-27,7.5,2801.0
2022-09-28,7.4,2803.75
2022-09-29,8.2,2809.5
2022-09-30,9.9,2929.5
2022-10-01,9.4,2802.75
2022-10-02,10.6,2776.0
2022-10-03,9.9,2764.0
2022-10-04,9.8,2731.5
2022-10-05,10.3,2721.25
2022-10-06,12.5,2767.25
2022-10-07,10.9,2806.5
2022-10-08,10.0,2848.25
2022-10-09,7.7,2815.0
2022-10-10,12.2,2770.5
2022-10-11,10.2,2752.0
2022-10-12,9.8,2760.75
2022-10-13,10.2,2725.5
2022-10-14,11.1,2758.5
2022-10-15,13.0,2719.75
2022-10-16,15.5,2746.25
2022-10-17,10.9,2795.25
2022-10-18,12.9,2790.25
2022-10-19,8.1,2834.0
2022-10-20,6.5,2935.25
2022-10-21,7.5,2935.0
2022-10-22,11.7,2809.25
2022-10-23,10.6,2750.0
2022-10-24,12.3,2987.5
2022-10-25,10.0,2914.75
2022-10-26,10.4,2820.5
2022-10-27,13.0,2813.25
2022-10-28,12.1,2973.25
2022-10-29,14.0,1482.75
2022-10-30,14.4,3508.75
2022-10-31,13.4,3134.0
2022-11-01,11.7,3155.5
2022-11-02,8.8,3267.75
2022-11-03,7.6,3383.25
2022-11-04,6.6,3267.5
2022-11-05,5.8,3069.0
2022-11-06,3.3,3280.25
2022-11-07,8.0,3478.75
2022-11-08,6.3,3378.0
2022-11-09,4.4,3347.25
2022-11-10,7.8,3443.75
2022-11-11,6.6,3690.0
2022-11-12,5.7,3671.25
2022-11-13,2.7,3541.75
2022-11-14,5.3,3279.0
2022-11-15,2.4,3446.75
2022-11-16,4.9,3445.0
2022-11-17,4.7,3666.25
2022-11-18,2.0,3765.5
2022-11-19,-3.5,3696.25
2022-11-20,-0.4,3877.25
2022-11-21,1.7,3913.25
2022-11-22,0.4,3768.5
2022-11-23,0.9,3734.5
2022-11-24,4.4,3681.75
2022-11-25,3.0,3188.5
2022-11-26,4.8,3181.0
2022-11-27,-0.9,3526.0
2022-11-28,1.0,4348.25
2022-11-29,0.9,4267.25
2022-11-30,0.8,4284.0
2022-12-01,1.1,4485.0
2022-12-02,-0.9,4448.25
2022-12-03,-0.1,4482.25
2022-12-04,2.8,4212.25
2022-12-05,2.5,4377.5
2022-12-06,1.4,4517.0
2022-12-07,0.6,4525.5
2022-12-08,-0.6,4577.25
2022-12-09,-2.1,4602.25
2022-12-10,-1.1,4672.5
2022-12-11,-4.3,4604.75
2022-12-12,-6.1,4558.25
2022-12-13,-9.4,4099.25
2022-12-14,-5.1,3683.25
2022-12-15,-4.8,3664.0
2022-12-16,-3.8,3689.0
2022-12-17,-5.5,3716.0
2022-12-18,-10.1,3630.75
2022-12-19,-3.5,3497.0
2022-12-20,-2.8,3679.0
2022-12-21,-0.6,4152.5
2022-12-22,5.4,4301.25
2022-12-23,6.7,3869.75
2022-12-24,7.1,3324.25
2022-12-25,5.9,3285.0
2022-12-26,7.0,3331.75
2022-12-27,1.2,3222.75
2022-12-28,3.1,3142.0
2022-12-29,7.0,3176.5
2022-12-30,5.6,2996.75
2022-12-31,13.0,3077.0
2023-01-01,12.0,3224.5
2023-01-02,10.2,3637.0
2023-01-03,6.6,3069.75
2023-01-04,8.3,3489.75
2023-01-05,10.7,3671.25
2023-01-06,8.7,3208.75
2023-01-07,7.4,3330.0
2023-01-08,7.3,3454.25
2023-01-09,6.5,3565.5
2023-01-10,6.1,3379.0
2023-01-11,8.6,3163.25
2023-01-12,9.2,3174.0
2023-01-13,9.0,3083.5
2023-01-14,8.9,3158.25
2023-01-15,7.4,3637.0
2023-01-16,4.8,3672.25
2023-01-17,1.8,3807.0
2023-01-18,1.2,3826.0
2023-01-19,-1.2,3865.25
2023-01-20,-1.2,3865.0
2023-01-21,-1.4,3819.75
2023-01-22,0.5,3778.75
2023-01-23,2.0,3800.5
2023-01-24,3.7,3971.0
2023-01-25,2.9,4341.5
2023-01-26,0.3,4565.25
2023-01-27,0.1,4676.75
2023-01-28,1.4,4594.0
2023-01-29,0.5,3739.0
2023-01-30,0.5,3926.75
2023-01-31,3.0,4237.75
2023-02-01,5.0,4333.25
2023-02-02,6.1,3800.5
2023-02-03,6.8,3810.0
2023-02-04,6.1,3830.25
2023-02-05,3.1,3840.25
2023-02-06,3.3,3867.25
2023-02-07,0.2,3868.25
2023-02-08,-1.4,4118.0
2023-02-09,-1.2,4491.5
2023-02-10,-0.7,4096.25
2023-02-11,0.2,4056.75
2023-02-12,2.3,4381.75
2023-02-13,2.9,4329.25
2023-02-14,2.1,4539.25
2023-02-15,2.6,4378.5
2023-02-16,5.9,3326.25
2023-02-17,10.7,2997.5
2023-02-18,12.1,3032.5
2023-02-19,9.6,3033.0
2023-02-20,8.0,3040.25
2023-02-21,7.0,3734.75
2023-02-22,7.7,4208.0
2023-02-23,9.4,4615.0
2023-02-24,8.4,3956.25
2023-02-25,4.8,4491.5
2023-02-26,0.8,4791.5
2023-02-27,1.2,4700.5
2023-02-28,0.3,4617.5
2023-03-01,1.4,4657.25
2023-03-02,2.8,4734.5
2023-03-03,3.8,4623.5
2023-03-04,3.2,4625.25
2023-03-05,3.2,4720.25
2023-03-06,3.1,4660.0
2023-03-07,4.0,4569.0
2023-03-08,8.3,4683.75
2023-03-09,12.2,4520.25
2023-03-10,9.0,4600.25
2023-03-11,4.1,4105.0
2023-03-12,8.6,3569.5
2023-03-13,15.0,3964.5
2023-03-14,8.9,4460.75
2023-03-15,5.0,4275.0
2023-03-16,5.7,4034.0
2023-03-17,10.0,3685.0
2023-03-18,11.5,3684.0
2023-03-19,10.7,3901.5
2023-03-20,9.3,3847.5
2023-03-21,9.7,3360.0
2023-03-22,12.5,3367.0
2023-03-23,14.2,3208.75
2023-03-24,12.4,3077.0
2023-03-25,9.8,3039.5
2023-03-26,8.8,3918.75
2023-03-27,5.6,4160.75
2023-03-28,6.0,3736.0
2023-03-29,13.4,3299.5
2023-03-30,14.0,3692.25
2023-03-31,11.9,3039.0
2023-04-01,9.2,3218.75
2023-04-02,9.2,3729.25
2023-04-03,5.9,3932.25
2023-04-04,4.1,3904.75
2023-04-05,4.6,3713.25
2023-04-06,6.9,3925.75
2023-04-07,7.2,3537.0
2023-04-08,8.6,3433.25
2023-04-09,9.0,3168.25
2023-04-10,11.1,3460.25
2023-04-11,11.6,3638.0
2023-04-12,10.2,3727.0
2023-04-13,7.5,3962.5
2023-04-14,8.2,3856.75
2023-04-15,9.0,3693.25
2023-04-16,8.8,4012.5
2023-04-17,10.1,3978.75
2023-04-18,10.6,3930.75
2023-04-19,10.2,3917.25
2023-04-20,7.0,3414.75
2023-04-21,8.5,3388.0
2023-04-22,12.7,3197.0
2023-04-23,13.5,3214.5
2023-04-24,10.9,3588.75
2023-04-25,8.6,3483.5
2023-04-26,9.6,3587.5
2023-04-27,13.6,3741.75
2023-04-28,15.4,3307.75
2023-04-29,15.4,3299.75
2023-04-30,14.1,3185.0
2023-05-01,13.3,3247.0
2023-05-02,12.9,3395.5
2023-05-03,13.4,3348.25
2023-05-04,16.4,3148.0
2023-05-05,17.2,3312.25
2023-05-06,17.0,3123.0
2023-05-07,15.8,3270.0
2023-05-08,16.3,3158.0
2023-05-09,15.6,3168.5
2023-05-10,13.6,3227.25
2023-05-11,12.5,3194.5
2023-05-12,13.5,3062.25
2023-05-13,13.4,3090.0
2023-05-14,13.1,3220.75
2023-05-15,13.2,3373.75
2023-05-16,11.5,3303.25
2023-05-17,11.2,3337.75
2023-05-18,12.2,3068.0
2023-05-19,13.6,2568.5
2023-05-20,15.3,2490.25
2023-05-21,18.2,2533.0
2023-05-22,20.0,2604.5
2023-05-23,18.2,2673.0
2023-05-24,13.8,2982.5
2023-05-25,15.4,3005.5
2023-05-26,17.9,3017.75
2023-05-27,18.7,2913.75
2023-05-28,18.8,2894.5
2023-05-29,19.3,2886.5
2023-05-30,19.2,2813.25
2023-05-31,19.8,2766.25
2023-06-01,20.3,2832.25
2023-06-02,20.1,2619.0
2023-06-03,20.1,2482.75
2023-06-04,19.6,2423.5
2023-06-05,20.5,2489.0
2023-06-06,20.8,2487.25
2023-06-07,20.5,2466.25
2023-06-08,21.0,2465.25
2023-06-09,22.3,2447.25
2023-06-10,23.4,2434.5
2023-06-11,23.6,2362.0
2023-06-12,23.1,2425.5
2023-06-13,21.4,2441.75
2023-06-14,20.9,2393.5
2023-06-15,21.2,2348.0
2023-06-16,22.0,2320.75
2023-06-17,22.6,2290.25
2023-06-18,23.7,2250.75
2023-06-19,24.6,2219.0
2023-06-20,24.7,2182.25
2023-06-21,23.3,2179.0
2023-06-22,22.4,2235.0
2023-06-23,21.2,2323.5
2023-06-24,22.0,2280.5
2023-06-25,23.5,2289.0
2023-06-26,23.9,2310.5
2023-06-27,20.6,2338.0
2023-06-28,21.0,2308.5
2023-06-29,22.8,2379.0
2023-06-30,19.4,2424.75
2023-07-01,19.3,2413.5
2023-07-02,20.4,2416.0
2023-07-03,20.6,2416.25
2023-07-04,21.6,2443.75
2023-07-05,20.0,2399.5
2023-07-06,20.8,2357.0
2023-07-07,23.8,2333.75
2023-07-08,24.4,2300.25
2023-07-09,27.4,2289.0
2023-07-10,26.2,2252.0
2023-07-11,27.5,2239.25
2023-07-12,23.3,2324.75
2023-07-13,21.9,2309.5
2023-07-14,22.6,2240.0
2023-07-15,25.4,2266.25
2023-07-16,20.7,2296.75
2023-07-17,22.7,2295.5
2023-07-18,22.3,2258.25
2023-07-19,24.7,2280.5
2023-07-20,22.3,2310.75
2023-07-21,20.1,2325.5
2023-07-22,21.2,2273.75
2023-07-23,22.4,2279.5
2023-07-24,20.3,2328.0
2023-07-25,17.6,2419.75
2023-07-26,16.2,2393.0
2023-07-27,19.3,2349.0
2023-07-28,20.7,2353.25
2023-07-29,21.0,2346.25
2023-07-30,20.3,2377.0
2023-07-31,19.8,2364.5
2023-08-01,19.2,2369.0
2023-08-02,21.0,2361.75
2023-08-03,19.7,2390.25
2023-08-04,17.3,2400.75
2023-08-05,18.0,2403.25
2023-08-06,15.1,2391.75
2023-08-07,15.2,2367.5
2023-08-08,16.9,2385.25
2023-08-09,19.1,2393.25
2023-08-10,21.1,2358.75
2023-08-11,23.4,2294.0
2023-08-12,23.8,2244.5
2023-08-13,24.0,2228.5
2023-08-14,25.4,2316.75
2023-08-15,24.8,2578.75
2023-08-16,24.7,2694.5
2023-08-17,23.9,2280.75
2023-08-18,25.5,2254.25
2023-08-19,26.7,2236.25
2023-08-20,27.0,2234.75
2023-08-21,28.0,2210.75
2023-08-22,27.8,2246.25
2023-08-23,26.8,2242.25
2023-08-24,26.3,2259.0
2023-08-25,23.1,2363.75
2023-08-26,19.2,2489.25
2023-08-27,17.1,2443.25
2023-08-28,14.4,2389.25
2023-08-29,14.6,2385.75
2023-08-30,16.4,2383.25
2023-08-31,17.0,2393.5
2023-09-01,20.0,2374.25
2023-09-02,20.8,2386.5
2023-09-03,21.1,2395.5
2023-09-04,22.1,2407.0
2023-09-05,22.2,2371.0
2023-09-06,21.6,2540.75
2023-09-07,22.9,2745.0
2023-09-08,23.9,2789.0
2023-09-09,24.2,2822.5
2023-09-10,24.0,2876.0
2023-09-11,24.2,2945.25
2023-09-12,24.1,3021.75
2023-09-13,20.0,3047.5
2023-09-14,19.5,3092.0
2023-09-15,19.8,2952.0
2023-09-16,20.8,2789.0
2023-09-17,22.3,2851.25
2023-09-18,19.6,2855.75
2023-09-19,19.1,2903.75
2023-09-20,18.4,2960.75
2023-09-21,19.4,3099.0
2023-09-22,15.8,3095.0
2023-09-23,13.9,2995.75
2023-09-24,13.7,3106.0
2023-09-25,14.0,3095.5
2023-09-26,15.1,3095.0
2023-09-27,16.0,3026.0
2023-09-28,18.4,3014.0
2023-09-29,18.7,2953.5
2023-09-30,17.5,3124.5
2023-10-01,16.8,3127.75
2023-10-02,18.1,2838.5
2023-10-03,18.4,3158.75
2023-10-04,14.6,3163.0
2023-10-05,13.1,3216.25
2023-10-06,12.9,2939.75
2023-10-07,13.9,3307.0
2023-10-08,16.8,3351.75
2023-10-09,18.2,3294.75
2023-10-10,17.1,2792.75
2023-10-11,17.3,3190.75
2023-10-12,18.7,3017.25
2023-10-13,20.2,2844.0
2023-10-14,16.0,2917.25
2023-10-15,10.1,3139.0
2023-10-16,7.8,3508.75
2023-10-17,8.5,3453.5
2023-10-18,10.6,3194.75
2023-10-19,14.3,3252.75
2023-10-20,14.6,3053.25
2023-10-21,14.4,3223.25
2023-10-22,11.8,3524.75
2023-10-23,10.1,3551.75
2023-10-24,11.7,3490.75
2023-10-25,12.3,3556.25
2023-10-26,12.9,3597.75
2023-10-27,11.9,3418.5
2023-10-28,13.0,3059.0
2023-10-29,13.0,3429.5
2023-10-30,11.7,3425.0
2023-10-31,11.4,3313.0
2023-11-01,9.8,2870.25
2023-11-02,9.2,3203.25
2023-11-03,7.9,2743.0
2023-11-04,9.0,2824.5
2023-11-05,11.8,3123.75
2023-11-06,10.7,3369.0
2023-11-07,8.2,3456.75
2023-11-08,7.2,3429.75
2023-11-09,8.0,3604.75
2023-11-10,9.1,3969.0
2023-11-11,7.2,3907.5
2023-11-12,6.1,3771.25
2023-11-13,14.4,3232.25
2023-11-14,12.0,3634.0
2023-11-15,10.1,4057.75
2023-11-16,8.6,4355.75
2023-11-17,7.3,4172.0
2023-11-18,6.4,3493.75
2023-11-19,12.9,4058.5
2023-11-20,11.1,4268.75
2023-11-21,8.5,4238.0
2023-11-22,4.6,3383.75
2023-11-23,4.0,4003.25
2023-11-24,6.9,3975.0
2023-11-25,3.5,4289.75
2023-11-26,3.2,4383.0
2023-11-27,3.3,4297.0
2023-11-28,4.1,4359.0
2023-11-29,2.0,4373.0
2023-11-30,2.1,4145.25
2023-12-01,2.6,4128.25
2023-12-02,-0.1,4128.75
2023-12-03,-2.5,4139.0
2023-12-04,-0.3,3667.5
2023-12-05,5.4,4130.25
2023-12-06,4.7,4109.0
2023-12-07,1.7,3973.25
2023-12-08,5.6,3954.25
2023-12-09,7.8,2981.75
2023-12-10,9.9,3809.5
2023-12-11,11.2,3315.5
2023-12-12,11.1,3571.25
2023-12-13,8.6,3477.75
2023-12-14,7.2,3594.0
2023-12-15,5.5,2546.0
2023-12-16,2.9,2370.5
2023-12-17,1.7,2656.75
2023-12-18,2.7,3213.25
2023-12-19,3.4,2571.75
2023-12-20,5.8,2272.5
2023-12-21,8.4,2391.0
2023-12-22,8.9,2510.5
2023-12-23,8.2,2236.75
2023-12-24,9.7,2229.0
2023-12-25,8.9,2322.25
2023-12-26,6.9,3122.5
2023-12-27,4.6,2232.0
2023-12-28,7.3,2218.75
2023-12-29,10.1,2545.25
2023-12-30,8.0,2194.5
2023-12-31,5.6,2332.25
2024-01-01,6.5,3124.5
2024-01-02,9.2,2934.0
2024-01-03,10.9,2979.25
2024-01-04,7.8,3681.75
2024-01-05,6.2,3675.5
2024-01-06,5.3,3782.25
2024-01-07,3.3,3810.0
