Date,Values
2017-12-11,71876.75
2017-12-12,72517.75
2017-12-13,76560.25
2017-12-14,26462.75
2017-12-15,63008.5
2017-12-16,44780.0
2017-12-17,33518.5
2017-12-18,14555.75
2017-12-19,20747.25
2017-12-20,27291.0
2017-12-21,36408.0
2017-12-22,79716.5
2017-12-23,81371.0
2017-12-24,92113.25
2017-12-25,88155.25
2017-12-26,53698.75
2017-12-27,82777.5
2017-12-28,90671.75
2017-12-29,71053.5
2017-12-30,85147.5
2017-12-31,75969.0
2018-01-01,63497.5
2018-01-02,91808.75
2018-01-03,37370.5
2018-01-04,27849.75
2018-01-05,29257.25
2018-01-06,33866.0
2018-01-07,63118.25
2018-01-08,79408.25
2018-01-09,25973.25
2018-01-10,10964.75
2018-01-11,49457.0
2018-01-12,73133.75
2018-01-13,78299.0
2018-01-14,85285.5
2018-01-15,90000.25
2018-01-16,82366.0
2018-01-17,64893.5
2018-01-18,35775.25
2018-01-19,37278.25
2018-01-20,17739.75
2018-01-21,59321.5
2018-01-22,59174.75
2018-01-23,98304.25
2018-01-24,89517.25
2018-01-25,8033.25
2018-01-26,58273.0
2018-01-27,89077.75
2018-01-28,89651.5
2018-01-29,83154.75
2018-01-30,92803.25
2018-01-31,91295.5
2018-02-01,55182.75
2018-02-02,26731.5
2018-02-03,93955.5
2018-02-04,33879.75
2018-02-05,4849.0
2018-02-06,7193.75
2018-02-07,52355.25
2018-02-08,81998.0
2018-02-09,50335.0
2018-02-10,98181.0
2018-02-11,93650.25
2018-02-12,68547.75
2018-02-13,75246.5
2018-02-14,90552.25
2018-02-15,63301.25
2018-02-16,7095.5
2018-02-17,28333.0
2018-02-18,7517.75
2018-02-19,9255.75
2018-02-20,3814.0
2018-02-21,7712.0
2018-02-22,43694.0
2018-02-23,98352.75
2018-02-24,68550.75
2018-02-25,86765.25
2018-02-26,89729.75
2018-02-27,101436.25
2018-02-28,98888.25
2018-03-01,98108.25
2018-03-02,99327.5
2018-03-03,93668.5
2018-03-04,77318.0
2018-03-05,31447.5
2018-03-06,12500.0
2018-03-07,36414.5
2018-03-08,36689.0
