Date;Start;End;Total (grid load) [MWh] Calculated resolutions;Residual load [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions
Nov 17, 2015;12:00 AM;12:00 AM;1,540,540.25;1,046,537.5;19,612.75
Nov 18, 2015;12:00 AM;12:00 AM;1,537,272.5;804,475;26,664.75
Nov 19, 2015;12:00 AM;12:00 AM;1,561,215;865,901;23,632.25
Nov 20, 2015;12:00 AM;12:00 AM;1,522,261;1,195,095.75;21,056.5
Nov 21, 2015;12:00 AM;12:00 AM;1,314,882.25;1,090,205;27,413.75
Nov 22, 2015;12:00 AM;12:00 AM;1,231,515.75;914,377.25;26,772
Nov 23, 2015;12:00 AM;12:00 AM;1,543,575.5;1,362,203.75;19,341.75
Nov 24, 2015;12:00 AM;12:00 AM;1,613,177.5;1,172,225;24,490.5
Nov 25, 2015;12:00 AM;12:00 AM;1,601,158.25;1,405,858.5;20,528.5
Nov 26, 2015;12:00 AM;12:00 AM;1,579,375;1,457,803;23,867.5
Nov 27, 2015;12:00 AM;12:00 AM;1,554,779;1,283,706.5;20,653.5
Nov 28, 2015;12:00 AM;12:00 AM;1,359,668.75;859,872.75;21,393.75
Nov 29, 2015;12:00 AM;12:00 AM;1,271,987.25;567,790.5;24,744
Nov 30, 2015;12:00 AM;12:00 AM;1,560,671.5;948,509.5;22,542.5
Dec 1, 2015;12:00 AM;12:00 AM;1,573,020.25;1,145,817.5;23,695.25
Dec 2, 2015;12:00 AM;12:00 AM;1,564,814.25;1,206,481.75;22,491.25
Dec 3, 2015;12:00 AM;12:00 AM;1,546,209;1,237,068.25;22,073
Dec 4, 2015;12:00 AM;12:00 AM;1,543,396.5;1,019,246.5;20,167.5
Dec 5, 2015;12:00 AM;12:00 AM;1,327,450;711,818.5;28,779.5
Dec 6, 2015;12:00 AM;12:00 AM;1,228,762.5;588,414.5;23,108.75
Dec 7, 2015;12:00 AM;12:00 AM;1,511,653.25;1,349,107.25;18,202
Dec 8, 2015;12:00 AM;12:00 AM;1,559,995.25;1,307,464.5;24,093.5
Dec 9, 2015;12:00 AM;12:00 AM;1,561,420.5;1,260,614.5;23,589.25
Dec 10, 2015;12:00 AM;12:00 AM;1,583,296;1,164,777.75;22,629.75
Dec 11, 2015;12:00 AM;12:00 AM;1,572,780.75;1,037,743.75;20,832.5
Dec 12, 2015;12:00 AM;12:00 AM;1,319,755.5;873,528;21,578.75
Dec 13, 2015;12:00 AM;12:00 AM;1,224,080;890,231;25,227
Dec 14, 2015;12:00 AM;12:00 AM;1,530,778.75;1,396,875;19,274.75
Dec 15, 2015;12:00 AM;12:00 AM;1,546,101;1,446,142;20,022
Dec 16, 2015;12:00 AM;12:00 AM;1,544,798.75;1,287,309;21,505.5
Dec 17, 2015;12:00 AM;12:00 AM;1,491,738.5;1,132,138.25;21,152.25
Dec 18, 2015;12:00 AM;12:00 AM;1,451,211.25;1,105,766.75;22,441.5
Dec 19, 2015;12:00 AM;12:00 AM;1,250,281.75;907,751.25;18,458.5
Dec 20, 2015;12:00 AM;12:00 AM;1,162,253.5;761,502.25;22,292.75
Dec 21, 2015;12:00 AM;12:00 AM;1,388,590.75;807,311.25;27,502.5
Dec 22, 2015;12:00 AM;12:00 AM;1,371,253.25;701,271;24,387
Dec 23, 2015;12:00 AM;12:00 AM;1,313,767.5;718,573;22,997.5
Dec 24, 2015;12:00 AM;12:00 AM;1,121,023;645,366;28,544.5
Dec 25, 2015;12:00 AM;12:00 AM;1,035,062;583,678.75;23,644.75
Dec 26, 2015;12:00 AM;12:00 AM;1,041,610.5;384,972.25;25,715.5
Dec 27, 2015;12:00 AM;12:00 AM;1,067,574.5;576,290.75;16,235.25
Dec 28, 2015;12:00 AM;12:00 AM;1,211,307.25;970,961.25;21,340.5
Dec 29, 2015;12:00 AM;12:00 AM;1,223,232.75;877,723.25;27,084.5
Dec 30, 2015;12:00 AM;12:00 AM;1,230,753.5;896,634.5;21,587.75
Dec 31, 2015;12:00 AM;12:00 AM;1,164,582.5;825,332.25;38,657.25
Jan 1, 2016;12:00 AM;12:00 AM;1,056,996.25;930,884.5;29,072.25
Jan 2, 2016;12:00 AM;12:00 AM;1,194,341.5;778,859.75;29,113.75
Jan 3, 2016;12:00 AM;12:00 AM;1,179,005.75;745,832.75;30,110.5
Jan 4, 2016;12:00 AM;12:00 AM;1,443,721;1,136,337.25;28,390.25
Jan 5, 2016;12:00 AM;12:00 AM;1,496,659;1,260,735;28,542.75
Jan 6, 2016;12:00 AM;12:00 AM;1,446,303.75;1,267,195.5;29,766
Jan 7, 2016;12:00 AM;12:00 AM;1,538,899;1,212,183.75;33,984.5
Jan 8, 2016;12:00 AM;12:00 AM;1,519,486.75;996,030;35,100.75
Jan 9, 2016;12:00 AM;12:00 AM;1,300,208.25;1,073,913.5;25,334.5
Jan 10, 2016;12:00 AM;12:00 AM;1,217,998.25;845,852.25;46,670
Jan 11, 2016;12:00 AM;12:00 AM;1,545,820.75;1,333,480.25;25,858.75
Jan 12, 2016;12:00 AM;12:00 AM;1,570,874;1,252,203;30,624.5
Jan 13, 2016;12:00 AM;12:00 AM;1,584,378;1,225,695.75;33,332.5
Jan 14, 2016;12:00 AM;12:00 AM;1,571,944.5;1,289,695;31,129
Jan 15, 2016;12:00 AM;12:00 AM;1,573,183;1,404,194.75;29,139.5
Jan 16, 2016;12:00 AM;12:00 AM;1,352,447.75;1,209,138;33,236
Jan 17, 2016;12:00 AM;12:00 AM;1,264,881.25;1,144,777.25;43,611.25
Jan 18, 2016;12:00 AM;12:00 AM;1,601,320.75;1,494,947.25;29,054.5
Jan 19, 2016;12:00 AM;12:00 AM;1,645,530;1,453,867;32,702.75
Jan 20, 2016;12:00 AM;12:00 AM;1,635,927.25;1,503,217;38,281
Jan 21, 2016;12:00 AM;12:00 AM;1,626,742.25;1,561,784.75;37,984.5
Jan 22, 2016;12:00 AM;12:00 AM;1,618,786.75;1,385,489.75;34,031.5
Jan 23, 2016;12:00 AM;12:00 AM;1,387,336.25;1,091,998.25;31,534.25
Jan 24, 2016;12:00 AM;12:00 AM;1,257,062.5;978,540.75;32,327.25
Jan 25, 2016;12:00 AM;12:00 AM;1,529,881.5;1,185,746;24,250.75
Jan 26, 2016;12:00 AM;12:00 AM;1,558,803.5;1,032,968.5;34,825
Jan 27, 2016;12:00 AM;12:00 AM;1,571,806.75;882,138.5;34,120.75
Jan 28, 2016;12:00 AM;12:00 AM;1,550,571.5;1,033,322.25;28,887.5
Jan 29, 2016;12:00 AM;12:00 AM;1,536,184.25;840,530;36,571.5
Jan 30, 2016;12:00 AM;12:00 AM;1,345,614.25;633,548.75;34,322.25
Jan 31, 2016;12:00 AM;12:00 AM;1,229,194.5;706,491.25;42,270
Feb 1, 2016;12:00 AM;12:00 AM;1,539,382.5;972,226.5;32,323.5
Feb 2, 2016;12:00 AM;12:00 AM;1,575,889.5;848,275.75;37,719
Feb 3, 2016;12:00 AM;12:00 AM;1,574,476.75;996,265.5;35,835.75
Feb 4, 2016;12:00 AM;12:00 AM;1,574,177.5;1,180,537.25;32,703
Feb 5, 2016;12:00 AM;12:00 AM;1,531,236;1,241,425.5;27,577
Feb 6, 2016;12:00 AM;12:00 AM;1,301,268;832,058.25;27,436
Feb 7, 2016;12:00 AM;12:00 AM;1,205,885.25;646,520.25;48,774.25
Feb 8, 2016;12:00 AM;12:00 AM;1,505,158;724,910.75;32,996.25
Feb 9, 2016;12:00 AM;12:00 AM;1,553,398.25;908,155.5;34,235.5
Feb 10, 2016;12:00 AM;12:00 AM;1,575,404;1,133,759;29,870.5
Feb 11, 2016;12:00 AM;12:00 AM;1,548,130.25;1,173,186;33,800
Feb 12, 2016;12:00 AM;12:00 AM;1,527,371.5;1,371,978.25;23,297.75
Feb 13, 2016;12:00 AM;12:00 AM;1,333,147.5;1,125,514.75;22,200.75
Feb 14, 2016;12:00 AM;12:00 AM;1,232,865.5;914,343.5;40,917.25
Feb 15, 2016;12:00 AM;12:00 AM;1,554,765;1,312,989.5;24,728
Feb 16, 2016;12:00 AM;12:00 AM;1,583,499.5;1,460,064.25;28,799.75
Feb 17, 2016;12:00 AM;12:00 AM;1,597,377.75;1,350,338.25;34,182.5
Feb 18, 2016;12:00 AM;12:00 AM;1,560,715.5;1,414,649.75;27,781.25
Feb 19, 2016;12:00 AM;12:00 AM;1,559,821;1,413,663.75;24,405.75
Feb 20, 2016;12:00 AM;12:00 AM;1,385,359.5;763,069.5;25,465
Feb 21, 2016;12:00 AM;12:00 AM;1,240,377.25;579,033.25;45,379.75
Feb 22, 2016;12:00 AM;12:00 AM;1,538,585;926,428.5;33,994.75
Feb 23, 2016;12:00 AM;12:00 AM;1,558,182.75;1,221,233.25;26,545.75
Feb 24, 2016;12:00 AM;12:00 AM;1,548,715;1,209,954.5;35,868.25
Feb 25, 2016;12:00 AM;12:00 AM;1,555,622.75;1,331,709.75;24,436.25
Feb 26, 2016;12:00 AM;12:00 AM;1,514,776;1,342,580.25;24,604
Feb 27, 2016;12:00 AM;12:00 AM;1,294,879.5;1,072,076.25;25,307.75
Feb 28, 2016;12:00 AM;12:00 AM;1,208,862.25;952,751.25;30,907.75
Feb 29, 2016;12:00 AM;12:00 AM;1,518,861.5;1,224,507.75;25,724
Mar 1, 2016;12:00 AM;12:00 AM;1,582,560.75;1,299,201.5;25,246.75
Mar 2, 2016;12:00 AM;12:00 AM;1,567,465;1,163,540.75;34,799
Mar 3, 2016;12:00 AM;12:00 AM;1,551,639.75;1,392,336.75;28,669.5
Mar 4, 2016;12:00 AM;12:00 AM;1,530,989;1,176,803.75;21,814.25
Mar 5, 2016;12:00 AM;12:00 AM;1,305,330;1,170,799.5;24,094.25
Mar 6, 2016;12:00 AM;12:00 AM;1,209,940.25;1,044,998.75;35,752.75
Mar 7, 2016;12:00 AM;12:00 AM;1,502,170.75;1,367,418.5;19,130
Mar 8, 2016;12:00 AM;12:00 AM;1,548,290.75;1,406,326;27,144.5
Mar 9, 2016;12:00 AM;12:00 AM;1,541,114;1,183,373.25;31,060.5
Mar 10, 2016;12:00 AM;12:00 AM;1,528,542.5;1,304,014.5;27,276.75
Mar 11, 2016;12:00 AM;12:00 AM;1,506,180;1,344,140.75;20,407
Mar 12, 2016;12:00 AM;12:00 AM;1,300,580;1,151,343;15,308.5
Mar 13, 2016;12:00 AM;12:00 AM;1,187,959.5;992,684.75;41,335.25
Mar 14, 2016;12:00 AM;12:00 AM;1,475,316;1,248,379.75;19,021
Mar 15, 2016;12:00 AM;12:00 AM;1,537,672;1,345,756;22,788.75
Mar 16, 2016;12:00 AM;12:00 AM;1,534,324.25;1,165,668.25;30,071.25
Mar 17, 2016;12:00 AM;12:00 AM;1,502,820.25;1,262,818.5;22,480.75
Mar 18, 2016;12:00 AM;12:00 AM;1,496,240.5;1,245,884;22,404.5
Mar 19, 2016;12:00 AM;12:00 AM;1,292,633.75;1,095,721.5;16,350.25
Mar 20, 2016;12:00 AM;12:00 AM;1,195,019.75;842,006.75;33,078
Mar 21, 2016;12:00 AM;12:00 AM;1,487,546.5;1,101,278;21,081.5
Mar 22, 2016;12:00 AM;12:00 AM;1,509,273.75;1,253,675.25;24,518.5
Mar 23, 2016;12:00 AM;12:00 AM;1,501,967;1,299,527.75;23,639.5
Mar 24, 2016;12:00 AM;12:00 AM;1,473,992.25;1,328,164.5;19,594.5
Mar 25, 2016;12:00 AM;12:00 AM;1,193,680.5;978,353.25;21,093.5
Mar 26, 2016;12:00 AM;12:00 AM;1,171,675;811,259.75;23,127
Mar 27, 2016;12:00 AM;12:00 AM;1,039,634.75;561,318.5;33,832.25
Mar 28, 2016;12:00 AM;12:00 AM;1,119,207.75;527,735;41,482.5
Mar 29, 2016;12:00 AM;12:00 AM;1,420,080.25;880,327;27,224.5
Mar 30, 2016;12:00 AM;12:00 AM;1,469,200.25;1,085,919;31,405
Mar 31, 2016;12:00 AM;12:00 AM;1,458,785;1,259,909.75;19,851.75
Apr 1, 2016;12:00 AM;12:00 AM;1,448,453.75;1,245,752.25;24,997
Apr 2, 2016;12:00 AM;12:00 AM;1,220,290;905,010.75;24,248
Apr 3, 2016;12:00 AM;12:00 AM;1,103,710.75;866,328.5;38,720.75
Apr 4, 2016;12:00 AM;12:00 AM;1,390,255.25;1,134,591.5;21,971
Apr 5, 2016;12:00 AM;12:00 AM;1,436,506.5;1,215,297.5;24,160.5
Apr 6, 2016;12:00 AM;12:00 AM;1,466,539.75;951,410.25;27,354.25
Apr 7, 2016;12:00 AM;12:00 AM;1,464,194.75;990,035;27,507
Apr 8, 2016;12:00 AM;12:00 AM;1,427,241.75;1,208,990;24,741.25
Apr 9, 2016;12:00 AM;12:00 AM;1,202,734.5;1,025,268.5;18,740.5
Apr 10, 2016;12:00 AM;12:00 AM;1,094,757.75;812,193;36,229
Apr 11, 2016;12:00 AM;12:00 AM;1,399,090.75;1,000,766.5;12,686.5
Apr 12, 2016;12:00 AM;12:00 AM;1,424,561;1,189,540.5;23,371.5
Apr 13, 2016;12:00 AM;12:00 AM;1,445,908.5;1,292,832;19,007.5
Apr 14, 2016;12:00 AM;12:00 AM;1,443,869.75;1,264,775.5;28,394.5
Apr 15, 2016;12:00 AM;12:00 AM;1,426,265.25;1,142,383.5;21,843.25
Apr 16, 2016;12:00 AM;12:00 AM;1,218,591;795,818.5;30,649.25
Apr 17, 2016;12:00 AM;12:00 AM;1,103,354.25;815,570.5;30,795.75
Apr 18, 2016;12:00 AM;12:00 AM;1,401,868.25;1,029,332;17,003.25
Apr 19, 2016;12:00 AM;12:00 AM;1,433,439.5;905,156.75;29,795
Apr 20, 2016;12:00 AM;12:00 AM;1,417,926.25;1,024,490.75;19,956.5
Apr 21, 2016;12:00 AM;12:00 AM;1,408,797.5;1,104,246.5;17,025.5
Apr 22, 2016;12:00 AM;12:00 AM;1,392,434.75;1,060,816.75;20,997.25
Apr 23, 2016;12:00 AM;12:00 AM;1,207,675.75;925,430.5;23,440.25
Apr 24, 2016;12:00 AM;12:00 AM;1,111,727.25;792,265.5;45,307.5
Apr 25, 2016;12:00 AM;12:00 AM;1,436,783;1,074,956.25;19,293
Apr 26, 2016;12:00 AM;12:00 AM;1,473,761.25;1,106,814.75;28,830.75
Apr 27, 2016;12:00 AM;12:00 AM;1,494,339.5;992,174.25;32,570.5
Apr 28, 2016;12:00 AM;12:00 AM;1,465,108;1,125,436.5;20,012.75
Apr 29, 2016;12:00 AM;12:00 AM;1,426,454.25;968,535.25;28,853.25
Apr 30, 2016;12:00 AM;12:00 AM;1,189,434.25;882,337;22,261.5
May 1, 2016;12:00 AM;12:00 AM;1,061,586.75;721,707.75;51,545
May 2, 2016;12:00 AM;12:00 AM;1,374,225.25;1,096,619;15,302
May 3, 2016;12:00 AM;12:00 AM;1,442,984;1,093,914.25;25,560.5
May 4, 2016;12:00 AM;12:00 AM;1,418,535.5;1,153,991;22,645.25
May 5, 2016;12:00 AM;12:00 AM;1,124,218.75;776,204.75;32,697.75
May 6, 2016;12:00 AM;12:00 AM;1,255,859.5;785,966.5;23,997.5
May 7, 2016;12:00 AM;12:00 AM;1,160,427;631,189;39,080
May 8, 2016;12:00 AM;12:00 AM;1,073,956.5;456,982.75;48,090.5
May 9, 2016;12:00 AM;12:00 AM;1,395,779.25;820,092.75;21,694
May 10, 2016;12:00 AM;12:00 AM;1,424,022.5;998,328;30,280.5
May 11, 2016;12:00 AM;12:00 AM;1,428,687.25;952,010.75;27,011.25
May 12, 2016;12:00 AM;12:00 AM;1,449,162.25;980,410;28,048.25
May 13, 2016;12:00 AM;12:00 AM;1,401,479.25;1,052,000;21,193.25
May 14, 2016;12:00 AM;12:00 AM;1,187,984.25;670,516.25;24,796.25
May 15, 2016;12:00 AM;12:00 AM;1,054,865.5;526,038;42,005.75
May 16, 2016;12:00 AM;12:00 AM;1,074,460.75;687,958.75;27,382
May 17, 2016;12:00 AM;12:00 AM;1,377,848.5;1,055,332.25;18,659.5
May 18, 2016;12:00 AM;12:00 AM;1,421,227.25;1,183,435.75;26,669.75
May 19, 2016;12:00 AM;12:00 AM;1,432,925.5;1,255,003.25;25,261
May 20, 2016;12:00 AM;12:00 AM;1,419,263.5;1,089,998.5;25,853.5
May 21, 2016;12:00 AM;12:00 AM;1,187,445.5;880,445.25;25,448.5
May 22, 2016;12:00 AM;12:00 AM;1,090,591;684,434.75;32,580.5
May 23, 2016;12:00 AM;12:00 AM;1,398,614.25;1,145,240.75;23,325.25
May 24, 2016;12:00 AM;12:00 AM;1,438,137.5;1,182,008;24,565
May 25, 2016;12:00 AM;12:00 AM;1,413,216.5;1,282,372.75;20,451.25
May 26, 2016;12:00 AM;12:00 AM;1,219,604;1,031,934;22,276.25
May 27, 2016;12:00 AM;12:00 AM;1,308,596.75;1,129,907;24,898.75
May 28, 2016;12:00 AM;12:00 AM;1,180,774;944,869.25;22,833
May 29, 2016;12:00 AM;12:00 AM;1,095,992.25;813,585;30,564.75
May 30, 2016;12:00 AM;12:00 AM;1,400,425.5;1,027,080.25;28,285
May 31, 2016;12:00 AM;12:00 AM;1,434,484.5;1,176,472.5;21,154.75
Jun 1, 2016;12:00 AM;12:00 AM;1,420,657.25;1,152,225;23,104.5
Jun 2, 2016;12:00 AM;12:00 AM;1,413,640;1,180,032;27,519.5
Jun 3, 2016;12:00 AM;12:00 AM;1,385,412.5;1,148,007.25;25,454
Jun 4, 2016;12:00 AM;12:00 AM;1,171,161.5;952,094.25;19,161.5
Jun 5, 2016;12:00 AM;12:00 AM;1,068,275.75;849,200.25;30,834
Jun 6, 2016;12:00 AM;12:00 AM;1,367,203.25;1,085,494.25;17,128.5
Jun 7, 2016;12:00 AM;12:00 AM;1,398,812.75;1,133,429.5;22,861.75
Jun 8, 2016;12:00 AM;12:00 AM;1,402,531.5;1,084,509.5;21,304
Jun 9, 2016;12:00 AM;12:00 AM;1,393,012.25;1,139,405;20,827
Jun 10, 2016;12:00 AM;12:00 AM;1,365,924.75;991,555.75;20,423.25
Jun 11, 2016;12:00 AM;12:00 AM;1,157,344.75;982,822;17,376.75
Jun 12, 2016;12:00 AM;12:00 AM;1,073,732.5;867,338.5;35,756.25
Jun 13, 2016;12:00 AM;12:00 AM;1,370,793.5;1,145,261;21,196.25
Jun 14, 2016;12:00 AM;12:00 AM;1,399,323;1,194,593;24,823.75
Jun 15, 2016;12:00 AM;12:00 AM;1,392,808.75;1,198,503.75;25,538.25
Jun 16, 2016;12:00 AM;12:00 AM;1,400,860.75;1,230,463;22,705.5
Jun 17, 2016;12:00 AM;12:00 AM;1,394,368.5;1,128,354.5;29,392
Jun 18, 2016;12:00 AM;12:00 AM;1,177,430.75;858,172.75;23,465.5
Jun 19, 2016;12:00 AM;12:00 AM;1,070,321;836,949.25;39,508
Jun 20, 2016;12:00 AM;12:00 AM;1,364,073.5;966,879.5;27,323.5
Jun 21, 2016;12:00 AM;12:00 AM;1,381,672;1,139,162.25;22,963.25
Jun 22, 2016;12:00 AM;12:00 AM;1,392,829.5;1,153,918.75;27,005.5
Jun 23, 2016;12:00 AM;12:00 AM;1,414,736.25;1,047,554.75;32,806.75
Jun 24, 2016;12:00 AM;12:00 AM;1,409,257;1,098,589;24,159.75
Jun 25, 2016;12:00 AM;12:00 AM;1,199,839.75;947,058.75;20,213.25
Jun 26, 2016;12:00 AM;12:00 AM;1,073,412.25;733,362.5;42,582.75
Jun 27, 2016;12:00 AM;12:00 AM;1,386,973.5;1,043,173.25;25,687.5
Jun 28, 2016;12:00 AM;12:00 AM;1,408,773.5;1,165,644.5;20,107
Jun 29, 2016;12:00 AM;12:00 AM;1,430,363.5;1,009,368.75;29,503.75
Jun 30, 2016;12:00 AM;12:00 AM;1,418,121.25;1,143,814.75;26,743
Jul 1, 2016;12:00 AM;12:00 AM;1,392,166.25;981,899.75;30,520.5
Jul 2, 2016;12:00 AM;12:00 AM;1,191,320.75;812,960;21,121.25
Jul 3, 2016;12:00 AM;12:00 AM;1,066,202;701,962.25;43,512.75
Jul 4, 2016;12:00 AM;12:00 AM;1,368,641;1,124,548.25;21,510
Jul 5, 2016;12:00 AM;12:00 AM;1,436,211;972,238.75;24,243.75
Jul 6, 2016;12:00 AM;12:00 AM;1,427,476.5;784,986.5;35,402.5
Jul 7, 2016;12:00 AM;12:00 AM;1,399,665.5;1,054,516;25,062.25
Jul 8, 2016;12:00 AM;12:00 AM;1,406,298.5;1,025,927.25;20,445.75
Jul 9, 2016;12:00 AM;12:00 AM;1,189,873.5;782,410;28,434
Jul 10, 2016;12:00 AM;12:00 AM;1,090,268.5;695,052.5;41,724.5
Jul 11, 2016;12:00 AM;12:00 AM;1,403,743.25;900,881.25;27,658.75
Jul 12, 2016;12:00 AM;12:00 AM;1,417,873.25;1,128,016.25;22,572.75
Jul 13, 2016;12:00 AM;12:00 AM;1,395,361;1,211,149;17,883.25
Jul 14, 2016;12:00 AM;12:00 AM;1,409,371;1,001,995;23,367.75
Jul 15, 2016;12:00 AM;12:00 AM;1,382,135.25;929,771.5;22,656
Jul 16, 2016;12:00 AM;12:00 AM;1,168,759.5;877,695;21,557.25
Jul 17, 2016;12:00 AM;12:00 AM;1,073,286.75;825,662.75;33,520.5
Jul 18, 2016;12:00 AM;12:00 AM;1,364,769;1,070,565.5;15,812.5
Jul 19, 2016;12:00 AM;12:00 AM;1,399,456;1,149,741;18,648
Jul 20, 2016;12:00 AM;12:00 AM;1,422,831;1,069,204;24,135
Jul 21, 2016;12:00 AM;12:00 AM;1,418,433.25;1,182,244.75;22,760
Jul 22, 2016;12:00 AM;12:00 AM;1,385,972.75;1,146,846.5;19,411
Jul 23, 2016;12:00 AM;12:00 AM;1,175,111.75;992,497;14,115
Jul 24, 2016;12:00 AM;12:00 AM;1,069,917.25;887,576.75;31,734.75
Jul 25, 2016;12:00 AM;12:00 AM;1,371,152;1,168,135.25;14,109.25
Jul 26, 2016;12:00 AM;12:00 AM;1,395,741;1,203,792.75;18,643.5
Jul 27, 2016;12:00 AM;12:00 AM;1,391,807.5;1,163,768.75;21,720
Jul 28, 2016;12:00 AM;12:00 AM;1,379,001.25;1,187,488.75;19,651.75
Jul 29, 2016;12:00 AM;12:00 AM;1,351,715;1,079,265.25;19,210.5
Jul 30, 2016;12:00 AM;12:00 AM;1,152,753.25;869,734;22,788.5
Jul 31, 2016;12:00 AM;12:00 AM;1,053,883.25;897,741.75;24,857.75
Aug 1, 2016;12:00 AM;12:00 AM;1,314,456.25;997,973.25;18,425.75
Aug 2, 2016;12:00 AM;12:00 AM;1,361,784.25;1,195,665;18,753.5
Aug 3, 2016;12:00 AM;12:00 AM;1,382,698.5;1,011,569.5;19,772.75
Aug 4, 2016;12:00 AM;12:00 AM;1,381,693.25;992,338.75;20,947.75
Aug 5, 2016;12:00 AM;12:00 AM;1,334,061.25;1,092,613.5;26,032.5
Aug 6, 2016;12:00 AM;12:00 AM;1,133,940.25;825,947;21,258.75
Aug 7, 2016;12:00 AM;12:00 AM;1,033,703.25;625,721.25;42,282.25
Aug 8, 2016;12:00 AM;12:00 AM;1,337,129.25;802,897.5;22,763.75
Aug 9, 2016;12:00 AM;12:00 AM;1,348,911.75;1,044,372;20,494
Aug 10, 2016;12:00 AM;12:00 AM;1,346,039;1,039,132;26,174.75
Aug 11, 2016;12:00 AM;12:00 AM;1,339,807.25;999,545;27,768.5
Aug 12, 2016;12:00 AM;12:00 AM;1,344,232.25;1,092,823.75;20,336.75
Aug 13, 2016;12:00 AM;12:00 AM;1,156,851;706,083.75;29,842
Aug 14, 2016;12:00 AM;12:00 AM;1,044,811;775,196.5;37,712.75
Aug 15, 2016;12:00 AM;12:00 AM;1,278,615;1,039,634.75;17,483.5
Aug 16, 2016;12:00 AM;12:00 AM;1,343,082.25;1,096,884.75;18,084.5
Aug 17, 2016;12:00 AM;12:00 AM;1,341,612.5;1,106,284.75;21,918
Aug 18, 2016;12:00 AM;12:00 AM;1,357,200.25;1,144,514.5;23,525.5
Aug 19, 2016;12:00 AM;12:00 AM;1,342,075.5;1,137,705.5;24,333.25
Aug 20, 2016;12:00 AM;12:00 AM;1,168,095.5;911,680.25;21,381.5
Aug 21, 2016;12:00 AM;12:00 AM;1,055,035;682,265.5;48,827.25
Aug 22, 2016;12:00 AM;12:00 AM;1,362,853.75;1,053,497.75;23,587.25
Aug 23, 2016;12:00 AM;12:00 AM;1,386,303.25;1,147,783;19,666.25
Aug 24, 2016;12:00 AM;12:00 AM;1,393,322.5;1,090,922.25;28,590
Aug 25, 2016;12:00 AM;12:00 AM;1,406,600.75;1,024,692.5;26,997.75
Aug 26, 2016;12:00 AM;12:00 AM;1,391,936;1,056,497;23,306.25
Aug 27, 2016;12:00 AM;12:00 AM;1,195,097.25;933,012.75;21,309
Aug 28, 2016;12:00 AM;12:00 AM;1,091,525.25;708,733;32,362.75
Aug 29, 2016;12:00 AM;12:00 AM;1,393,193;1,042,864;25,954.75
Aug 30, 2016;12:00 AM;12:00 AM;1,381,763.75;1,108,423.5;23,392
Aug 31, 2016;12:00 AM;12:00 AM;1,384,240.25;1,131,398;24,457.25
Sep 1, 2016;12:00 AM;12:00 AM;1,391,404.5;1,166,649.75;25,643.25
Sep 2, 2016;12:00 AM;12:00 AM;1,365,181.5;1,098,954;19,105.5
Sep 3, 2016;12:00 AM;12:00 AM;1,153,044;906,091.75;25,460.25
Sep 4, 2016;12:00 AM;12:00 AM;1,081,507.75;742,336.5;32,874.75
Sep 5, 2016;12:00 AM;12:00 AM;1,364,730;1,111,857;18,316.5
Sep 6, 2016;12:00 AM;12:00 AM;1,375,685.75;1,172,256.75;26,869.25
Sep 7, 2016;12:00 AM;12:00 AM;1,385,419.75;1,126,439.5;25,198.5
Sep 8, 2016;12:00 AM;12:00 AM;1,406,419.5;1,113,628.5;27,471
Sep 9, 2016;12:00 AM;12:00 AM;1,375,679.25;1,151,490.75;25,531.5
Sep 10, 2016;12:00 AM;12:00 AM;1,153,325;938,547.25;22,349.5
Sep 11, 2016;12:00 AM;12:00 AM;1,059,368.5;838,083.75;37,942.5
Sep 12, 2016;12:00 AM;12:00 AM;1,374,399;1,121,423;18,485
Sep 13, 2016;12:00 AM;12:00 AM;1,412,886.75;1,098,526;28,889.75
Sep 14, 2016;12:00 AM;12:00 AM;1,407,145.75;1,020,150.25;27,713.25
Sep 15, 2016;12:00 AM;12:00 AM;1,411,923.25;982,118.25;22,673.75
Sep 16, 2016;12:00 AM;12:00 AM;1,365,390.5;1,164,688;23,798.75
Sep 17, 2016;12:00 AM;12:00 AM;1,161,548;940,477.75;20,920.75
Sep 18, 2016;12:00 AM;12:00 AM;1,069,199.25;803,550.5;37,832
Sep 19, 2016;12:00 AM;12:00 AM;1,350,639.25;1,230,155.5;19,057.5
Sep 20, 2016;12:00 AM;12:00 AM;1,378,416.25;1,275,345.5;22,083.75
Sep 21, 2016;12:00 AM;12:00 AM;1,373,305.5;1,206,842.5;24,269
Sep 22, 2016;12:00 AM;12:00 AM;1,370,747.25;1,190,979.75;18,812.75
Sep 23, 2016;12:00 AM;12:00 AM;1,360,808.5;1,166,024.75;21,128.75
Sep 24, 2016;12:00 AM;12:00 AM;1,148,056.25;921,419.25;26,149.25
Sep 25, 2016;12:00 AM;12:00 AM;1,058,535.25;721,287.25;40,464
Sep 26, 2016;12:00 AM;12:00 AM;1,365,980.25;1,194,379.75;21,761.5
Sep 27, 2016;12:00 AM;12:00 AM;1,406,880.5;1,213,658.75;27,786.25
Sep 28, 2016;12:00 AM;12:00 AM;1,431,522.75;868,945.5;28,928.75
Sep 29, 2016;12:00 AM;12:00 AM;1,438,366.75;787,975.25;34,854.5
Sep 30, 2016;12:00 AM;12:00 AM;1,405,323.25;1,061,640.5;21,601
